id,timestamp,type,lat,lon,duration,nearest_sensor_id,dist_km
16926625,2017-01-05 17:47:00,1183-Trfc Collision-Unkn Inj,37.356165,-121.909423,76.0,401440,0.10051980064654162
16926657,2017-01-05 18:01:00,1125-Traffic Hazard,37.290418,-121.871401,42.0,400257,0.15059280451911608
16926680,2017-01-05 18:13:00,1125-Traffic Hazard,37.317132,-121.933567,78.0,407710,0.5812204741799407
16926724,2017-01-05 18:33:00,1183-Trfc Collision-Unkn Inj,37.316342,-121.956806,6.0,400714,0.36897027792463327
16926766,2017-01-05 18:46:00,1183-Trfc Collision-Unkn Inj,37.317935,-121.980482,38.0,400414,0.3530918549185671
16926778,2017-01-05 18:54:00,1183-Trfc Collision-Unkn Inj,37.253013,-121.94371,20.0,400017,0.19470931410794454
16926780,2017-01-05 18:50:00,1183-Trfc Collision-Unkn Inj,37.253013,-121.94371,3.0,400017,0.19470931410794454
16926787,2017-01-05 18:56:00,1183-Trfc Collision-Unkn Inj,37.279645,-122.011327,5.0,400097,0.10583243178648115
16926799,2017-01-05 19:00:00,1182-Trfc Collision-No Inj,37.37841,-122.067754,22.0,407342,0.07772822058918219
16926831,2017-01-05 19:16:00,1125-Traffic Hazard,37.332012,-122.017372,10.0,400499,0.29050667988249357
16926990,2017-01-05 21:05:00,1182-Trfc Collision-No Inj,37.341077,-121.900085,39.0,402117,0.4234627305312492
16927009,2017-01-05 21:27:00,1125-Traffic Hazard,37.295685,-122.027103,42.0,400507,0.4688712133679464
16927038,2017-01-05 21:53:00,DOT-Request CalTrans Notify,37.341077,-121.900085,0.0,402117,0.4234627305312492
16927116,2017-01-05 23:43:00,1183-Trfc Collision-Unkn Inj,37.316342,-121.956806,35.0,400714,0.36897027792463327
16927311,2017-01-06 05:40:00,1183-Trfc Collision-Unkn Inj,37.362767,-121.887874,48.0,400109,0.17240501276104786
16927312,2017-01-06 05:39:00,1183-Trfc Collision-Unkn Inj,37.362767,-121.887874,33.0,400109,0.17240501276104786
16927329,2017-01-06 05:55:00,1182-Trfc Collision-No Inj,37.405775,-122.057397,22.0,402373,0.12677910567549489
16927330,2017-01-06 05:54:00,1182-Trfc Collision-No Inj,37.405775,-122.057397,11.0,402373,0.12677910567549489
16927418,2017-01-06 07:06:00,1183-Trfc Collision-Unkn Inj,37.364271,-121.843933,18.0,407204,0.24072355824825187
16927419,2017-01-06 07:04:00,1183-Trfc Collision-Unkn Inj,37.364271,-121.843933,29.0,407204,0.24072355824825187
16927503,2017-01-06 07:45:00,FIRE-Report of Fire,37.364009,-121.843453,10.0,407204,0.2953985922849724
16927532,2017-01-06 08:01:00,1125A-Animal Hazard,37.442857,-121.89051,15.0,407184,1.8269007087303584
16927542,2017-01-06 08:08:00,1182-Trfc Collision-No Inj,37.318462,-121.990017,26.0,400429,0.36644137998861404
16927551,2017-01-06 08:05:00,20002-Hit and Run No Injuries,37.333917,-122.049132,297.0,404640,0.06442151592463165
16927566,2017-01-06 08:24:00,CFIRE-Car Fire,37.372053,-121.850434,10.0,407180,0.09285924579088439
16927567,2017-01-06 08:23:00,CFIRE-Car Fire,37.372053,-121.850434,11.0,407180,0.09285924579088439
16927586,2017-01-06 08:30:00,1183-Trfc Collision-Unkn Inj,37.412599,-122.07936,553.0,401507,0.02167344285101711
16927610,2017-01-06 08:40:00,20002-Hit and Run No Injuries,37.412599,-122.07936,6.0,401507,0.02167344285101711
16927629,2017-01-06 08:51:00,1182-Trfc Collision-No Inj,37.318462,-121.990017,35.0,400429,0.36644137998861404
16927712,2017-01-06 09:28:00,1182-Trfc Collision-No Inj,37.398429,-122.025851,39.0,401997,0.02559940132122322
16927760,2017-01-06 10:01:00,1182-Trfc Collision-No Inj,37.321875,-121.89929,19.0,413877,0.04870712379162396
16927796,2017-01-06 10:23:00,1182-Trfc Collision-No Inj,37.398245,-122.024101,8.0,401997,0.18097997714687653
16927881,2017-01-06 11:06:00,ANIMAL-Live or Dead Animal,37.451414,-121.893021,5.0,407184,2.8153898952100374
16927882,2017-01-06 11:04:00,1125-Traffic Hazard,37.40399,-121.877315,7.0,407174,0.37049804739542463
16927890,2017-01-06 11:11:00,FIRE-Report of Fire,37.340857,-121.928042,17.0,400709,0.060019394640748985
16927953,2017-01-06 11:41:00,1125-Traffic Hazard,37.381356,-121.859781,14.0,407207,0.24764428370746502
16928112,2017-01-06 13:02:00,1125-Traffic Hazard,37.386619,-121.905526,6.0,402282,0.24284100946949994
16928123,2017-01-06 13:07:00,1183-Trfc Collision-Unkn Inj,37.333642,-121.937287,64.0,400723,0.09710292434847238
16928125,2017-01-06 13:05:00,1183-Trfc Collision-Unkn Inj,37.294881,-121.938542,22.0,400100,0.041255730038989885
16928210,2017-01-06 13:50:00,1125-Traffic Hazard,37.32351,-121.940596,4.0,400951,0.18238384295211182
16928318,2017-01-06 14:33:00,1125-Traffic Hazard,37.327992,-121.940876,29.0,408911,0.3151346496501315
16928448,2017-01-06 15:28:00,1125-Traffic Hazard,37.396166,-121.907568,18.0,402285,0.28893792523667056
16928466,2017-01-06 15:41:00,1182-Trfc Collision-No Inj,37.385232,-122.065867,2.0,407325,0.3008838407524065
16928517,2017-01-06 16:00:00,1182-Trfc Collision-No Inj,37.318826,-121.901998,15.0,402067,0.3900352679062979
16928611,2017-01-06 16:42:00,1182-Trfc Collision-No Inj,37.332012,-122.017372,49.0,400499,0.29050667988249357
16928612,2017-01-06 16:41:00,1182-Trfc Collision-No Inj,37.332012,-122.017372,24.0,400499,0.29050667988249357
16928648,2017-01-06 16:50:00,1125A-Animal Hazard,37.364009,-121.843453,26.0,407204,0.2953985922849724
16928656,2017-01-06 16:59:00,1125-Traffic Hazard,37.3427,-121.901165,30.0,402117,0.2071917805509334
16928657,2017-01-06 16:58:00,1125-Traffic Hazard,37.3427,-121.901165,7.0,402117,0.2071917805509334
16928689,2017-01-06 17:09:00,1183-Trfc Collision-Unkn Inj,37.428169,-122.10143,56.0,401507,2.976824533011835
16928691,2017-01-06 17:06:00,1183-Trfc Collision-Unkn Inj,37.428169,-122.10143,6.0,401507,2.976824533011835
16928709,2017-01-06 17:18:00,1183-Trfc Collision-Unkn Inj,37.325265,-122.003762,3.0,400560,0.107625190159273
16928710,2017-01-06 17:17:00,1183-Trfc Collision-Unkn Inj,37.325265,-122.003762,1.0,400560,0.107625190159273
16928711,2017-01-06 17:16:00,1182-Trfc Collision-No Inj,37.316435,-121.9683,21.0,400292,0.4165200567962234
16928735,2017-01-06 17:25:00,20002-Hit and Run No Injuries,37.332986,-121.938168,62.0,400723,0.2178979477284034
16928749,2017-01-06 17:32:00,20001-Hit and Run w/Injuries,37.314034,-121.827058,47.0,402359,2.413129716905931
16928751,2017-01-06 17:27:00,20002-Hit and Run No Injuries,37.314034,-121.827058,85.0,402359,2.413129716905931
16928761,2017-01-06 17:39:00,1182-Trfc Collision-No Inj,37.260265,-121.85904,14.0,400842,0.17677533255826194
16928762,2017-01-06 17:37:00,1182-Trfc Collision-No Inj,37.260265,-121.85904,9.0,400842,0.17677533255826194
16928794,2017-01-06 17:46:00,1182-Trfc Collision-No Inj,37.31651,-121.957804,0.0,400714,0.47741031608796247
16928855,2017-01-06 18:09:00,1182-Trfc Collision-No Inj,37.347807,-121.919415,34.0,400508,0.06362198146031856
16928857,2017-01-06 18:07:00,1182-Trfc Collision-No Inj,37.347807,-121.919415,18.0,400508,0.06362198146031856
16928869,2017-01-06 18:12:00,20002-Hit and Run No Injuries,37.336621,-121.933604,25.0,400057,0.27717846872568236
16928870,2017-01-06 18:10:00,1183-Trfc Collision-Unkn Inj,37.428169,-122.10143,19.0,401507,2.976824533011835
16928871,2017-01-06 18:06:00,1125-Traffic Hazard,37.256063,-121.871117,17.0,400085,0.40220632119536665
16928882,2017-01-06 18:17:00,1182-Trfc Collision-No Inj,37.360716,-121.904613,36.0,400479,0.24656828038738185
16928884,2017-01-06 18:15:00,1182-Trfc Collision-No Inj,37.360716,-121.904613,53.0,400479,0.24656828038738185
16928885,2017-01-06 18:14:00,1182-Trfc Collision-No Inj,37.390456,-121.869559,86.0,407155,0.14828943623210009
16928901,2017-01-06 18:19:00,1179-Trfc Collision-1141 Enrt,37.399923,-122.032679,23.0,400545,0.10781580333967523
16928945,2017-01-06 18:41:00,20002-Hit and Run No Injuries,37.36034,-121.84158,138.0,407177,0.03522637071806141
16928959,2017-01-06 18:46:00,1182-Trfc Collision-No Inj,37.41987,-121.882108,48.0,407151,0.0966953359057557
16929033,2017-01-06 19:16:00,20002-Hit and Run No Injuries,37.34704,-121.859292,72.0,400160,0.20796178079917302
16929135,2017-01-06 20:15:00,1125-Traffic Hazard,37.377765,-122.067496,38.0,407328,0.061041926738334217
16929170,2017-01-06 20:55:00,1125-Traffic Hazard,37.255231,-121.87777,2.0,400690,0.10591156772467182
16929270,2017-01-06 22:36:00,1125-Traffic Hazard,37.37662,-121.941589,2.0,400964,0.0934080663860528
16929285,2017-01-06 22:56:00,CZP-Assist with Construction,37.339427,-121.852009,0.0,401403,0.3150034695391539
16929351,2017-01-06 23:54:00,1125-Traffic Hazard,37.381356,-121.859781,8.0,407207,0.24764428370746502
16929365,2017-01-07 00:09:00,1183-Trfc Collision-Unkn Inj,37.364215,-121.901491,6.0,400001,0.040612046782998575
16929432,2017-01-07 01:41:00,1125-Traffic Hazard,37.434295,-121.919288,22.0,401489,0.7986815003468458
16929452,2017-01-07 02:14:00,1179-Trfc Collision-1141 Enrt,37.428169,-122.10143,66.0,401507,2.976824533011835
16929555,2017-01-07 05:16:00,1125-Traffic Hazard,37.363445,-121.89722,21.0,400922,0.25791265022439913
16929578,2017-01-07 05:47:00,1183-Trfc Collision-Unkn Inj,37.372053,-121.850434,26.0,407180,0.09285924579088439
16929656,2017-01-07 06:42:00,1183-Trfc Collision-Unkn Inj,37.322017,-121.890878,39.0,400916,0.18981950941085216
16929705,2017-01-07 07:16:00,1183-Trfc Collision-Unkn Inj,37.316752,-121.922068,4.0,403419,0.057740915440698586
16929728,2017-01-07 07:28:00,1125-Traffic Hazard,37.378212,-121.903355,1.0,402121,0.24192602150245585
16929780,2017-01-07 07:59:00,1183-Trfc Collision-Unkn Inj,37.400157,-122.033751,65.0,400545,0.013978069180264696
16929782,2017-01-07 07:55:00,1183-Trfc Collision-Unkn Inj,37.403231,-122.046911,2.0,400435,0.061880683156996526
16929805,2017-01-07 08:06:00,1125-Traffic Hazard,37.407517,-122.06628,5.0,401534,0.11122399399407072
16929810,2017-01-07 08:17:00,1125-Traffic Hazard,37.361956,-121.903376,7.0,400479,0.05665503502790967
16929970,2017-01-07 09:42:00,1125A-Animal Hazard,37.410833,-122.075806,3.0,401937,0.12633657991639577
16929984,2017-01-07 09:45:00,1125A-Animal Hazard,37.250441,-121.913093,11.0,400717,0.06951161748191567
16929996,2017-01-07 09:49:00,1125A-Animal Hazard,37.403231,-122.046911,1.0,400435,0.061880683156996526
16930006,2017-01-07 09:55:00,1182-Trfc Collision-No Inj,37.386619,-121.905526,19.0,402282,0.24284100946949994
16930018,2017-01-07 10:02:00,1125-Traffic Hazard,37.25388,-121.880718,0.0,400461,0.2235321185914753
16930041,2017-01-07 09:50:00,1125A-Animal Hazard,37.250441,-121.913093,69.0,400717,0.06951161748191567
16930085,2017-01-07 10:29:00,1183-Trfc Collision-Unkn Inj,37.385415,-122.06532,18.0,407325,0.3629243072153068
16930111,2017-01-07 10:46:00,1125-Traffic Hazard,37.380549,-121.958457,19.0,400895,0.25755676612573924
16930129,2017-01-07 10:56:00,1183-Trfc Collision-Unkn Inj,37.318462,-121.990017,204.0,400429,0.36644137998861404
16930139,2017-01-07 11:01:00,1125-Traffic Hazard,37.332708,-121.845426,14.0,401908,0.378629965153451
16930209,2017-01-07 11:35:00,1183-Trfc Collision-Unkn Inj,37.31651,-121.957804,7.0,400714,0.47741031608796247
16930220,2017-01-07 11:40:00,1125-Traffic Hazard,37.328643,-121.8703,19.0,403402,0.05571547670956487
16930248,2017-01-07 11:53:00,1183-Trfc Collision-Unkn Inj,37.253701,-121.957376,12.0,400832,0.12012646469899713
16930256,2017-01-07 12:02:00,20002-Hit and Run No Injuries,37.332708,-121.845426,39.0,401908,0.378629965153451
16930314,2017-01-07 12:28:00,1183-Trfc Collision-Unkn Inj,37.317268,-121.939301,20.0,407710,0.06024192016328301
16930368,2017-01-07 12:59:00,1125-Traffic Hazard,37.33322,-122.062289,3.0,401845,0.19428567529673904
16930386,2017-01-07 13:12:00,1183-Trfc Collision-Unkn Inj,37.29841,-121.940389,6.0,404370,0.29895852778051735
16930421,2017-01-07 13:27:00,20002-Hit and Run No Injuries,37.325168,-121.886239,2.0,401811,0.259348002276709
16930469,2017-01-07 13:55:00,1182-Trfc Collision-No Inj,37.36034,-121.84158,51.0,407177,0.03522637071806141
16930508,2017-01-07 14:15:00,1125-Traffic Hazard,37.248062,-121.960089,14.0,400649,0.46328216685121903
16930543,2017-01-07 14:30:00,1125-Traffic Hazard,37.388346,-121.867271,9.0,407155,0.49230613584808364
16930560,2017-01-07 14:44:00,1125-Traffic Hazard,37.341299,-121.849057,5.0,400665,0.03103318617233297
16930649,2017-01-07 15:33:00,1182-Trfc Collision-No Inj,37.335352,-121.85864,32.0,401655,0.041141487783683726
16930652,2017-01-07 15:26:00,1183-Trfc Collision-Unkn Inj,37.336621,-121.933604,61.0,400057,0.27717846872568236
16930665,2017-01-07 15:37:00,1183-Trfc Collision-Unkn Inj,37.317237,-121.934604,84.0,407710,0.4656315051691922
16930682,2017-01-07 15:47:00,1182-Trfc Collision-No Inj,37.316752,-121.922068,25.0,403419,0.057740915440698586
16930683,2017-01-07 15:44:00,1125-Traffic Hazard,37.2916,-121.93686,40.0,400298,0.1953035458203846
16930704,2017-01-07 15:56:00,1182-Trfc Collision-No Inj,37.372048,-121.918014,10.0,400863,0.16465520901857883
16930776,2017-01-07 16:24:00,1179-Trfc Collision-1141 Enrt,37.317132,-121.933567,49.0,407710,0.5812204741799407
16930797,2017-01-07 16:37:00,1179-Trfc Collision-1141 Enrt,37.317268,-121.939301,86.0,407710,0.06024192016328301
16930850,2017-01-07 17:10:00,20001-Hit and Run w/Injuries,37.327743,-121.878188,32.0,400799,0.22857530640193982
16930888,2017-01-07 17:31:00,1182-Trfc Collision-No Inj,37.303185,-121.87808,12.0,400837,0.01937641638701232
16930953,2017-01-07 17:57:00,1183-Trfc Collision-Unkn Inj,37.34379,-121.84558,30.0,407165,0.034966409495877565
16930976,2017-01-07 18:06:00,20002-Hit and Run No Injuries,37.326747,-121.882259,37.0,403406,0.14879606928180297
16930983,2017-01-07 18:18:00,1125-Traffic Hazard,37.332012,-122.017372,2.0,400499,0.29050667988249357
16930984,2017-01-07 18:15:00,20002-Hit and Run No Injuries,37.321122,-121.899889,33.0,402067,0.044559138558253365
16930986,2017-01-07 18:12:00,20002-Hit and Run No Injuries,37.265348,-121.949192,8.0,400278,0.14563305754198352
16931003,2017-01-07 18:25:00,1182-Trfc Collision-No Inj,37.420808,-122.091858,36.0,401507,1.6384100921208025
16931038,2017-01-07 18:40:00,20002-Hit and Run No Injuries,37.316435,-121.9683,2.0,400292,0.4165200567962234
16931046,2017-01-07 18:50:00,1183-Trfc Collision-Unkn Inj,37.317202,-121.94032,6.0,407711,0.13213518512889452
16931054,2017-01-07 18:57:00,1125-Traffic Hazard,37.361956,-121.903376,6.0,400479,0.05665503502790967
16931055,2017-01-07 18:56:00,1183-Trfc Collision-Unkn Inj,37.314914,-121.910577,8.0,414694,0.32447654344992305
16931127,2017-01-07 19:44:00,1125-Traffic Hazard,37.322017,-121.890878,110.0,400916,0.18981950941085216
16931167,2017-01-07 20:11:00,1182-Trfc Collision-No Inj,37.25388,-121.880718,17.0,400461,0.2235321185914753
16931248,2017-01-07 21:11:00,1182-Trfc Collision-No Inj,37.317202,-121.94032,53.0,407711,0.13213518512889452
16931255,2017-01-07 21:18:00,1183-Trfc Collision-Unkn Inj,37.325168,-121.886239,26.0,401811,0.259348002276709
16931257,2017-01-07 21:15:00,1183-Trfc Collision-Unkn Inj,37.322017,-121.890878,78.0,400916,0.18981950941085216
16931271,2017-01-07 21:24:00,1182-Trfc Collision-No Inj,37.317426,-121.935356,1.0,407710,0.3815245845531393
16931288,2017-01-07 21:37:00,1184-Provide Traffic Control,37.336327,-121.847843,2.0,400804,0.07102959298822983
16931310,2017-01-07 22:01:00,1183-Trfc Collision-Unkn Inj,37.330306,-122.05247,226.0,407344,0.2795594884710094
16931360,2017-01-07 22:41:00,1125-Traffic Hazard,37.317935,-121.980482,22.0,400414,0.3530918549185671
16931365,2017-01-07 22:46:00,1183-Trfc Collision-Unkn Inj,37.364009,-121.843453,3.0,407204,0.2953985922849724
16931379,2017-01-07 22:54:00,1125-Traffic Hazard,37.421143,-122.092497,71.0,401507,1.7181097628844675
16931394,2017-01-07 23:09:00,1125-Traffic Hazard,37.364271,-121.843933,22.0,407204,0.24072355824825187
16931421,2017-01-07 23:35:00,1125-Traffic Hazard,37.328879,-121.870253,2.0,403402,0.06280383531221906
16931592,2017-01-08 01:51:00,20002-Hit and Run No Injuries,37.327499,-121.87808,2.0,400799,0.22084350339744457
16931730,2017-01-08 03:57:00,DOT-Request CalTrans Notify,37.364271,-121.843933,0.0,407204,0.24072355824825187
16932017,2017-01-08 07:58:00,1125-Traffic Hazard,37.317428,-121.90433,29.0,402067,0.6857231252065799
16932025,2017-01-08 08:02:00,1182-Trfc Collision-No Inj,37.362767,-121.887874,25.0,400109,0.17240501276104786
16932050,2017-01-08 08:10:00,1125-Traffic Hazard,37.392278,-121.999993,0.0,400790,0.21631596157558222
16932055,2017-01-08 08:16:00,1183-Trfc Collision-Unkn Inj,37.2916,-121.93686,52.0,400298,0.1953035458203846
16932064,2017-01-08 08:18:00,1183-Trfc Collision-Unkn Inj,37.34365,-121.855732,20.0,401890,0.031091494303802227
16932099,2017-01-08 08:35:00,1183-Trfc Collision-Unkn Inj,37.316435,-121.9683,90.0,400292,0.4165200567962234
16932112,2017-01-08 08:44:00,20001-Hit and Run w/Injuries,37.348045,-122.059783,91.0,407341,0.36985681374422097
16932127,2017-01-08 08:57:00,1182-Trfc Collision-No Inj,37.316342,-121.956806,17.0,400714,0.36897027792463327
16932143,2017-01-08 09:01:00,1125-Traffic Hazard,37.373352,-121.925731,149.0,401817,0.2655819690415474
16932180,2017-01-08 09:21:00,1182-Trfc Collision-No Inj,37.398245,-122.024101,19.0,401997,0.18097997714687653
16932199,2017-01-08 09:31:00,1179-Trfc Collision-1141 Enrt,37.328879,-121.870253,22.0,403402,0.06280383531221906
16932230,2017-01-08 09:46:00,FLOOD-Roadway Flooding,37.34379,-121.84558,39.0,407165,0.034966409495877565
16932235,2017-01-08 09:50:00,1183-Trfc Collision-Unkn Inj,37.29049,-121.871134,36.0,400257,0.15471863123140983
16932236,2017-01-08 09:49:00,1125A-Animal Hazard,37.322561,-121.835686,12.0,402359,1.067742372178654
16932313,2017-01-08 10:29:00,1125-Traffic Hazard,37.385415,-122.06532,53.0,407325,0.3629243072153068
16932315,2017-01-08 10:26:00,FIRE-Report of Fire,37.29893,-121.874966,9.0,400654,0.18593533762312336
16932319,2017-01-08 10:21:00,1182-Trfc Collision-No Inj,37.348045,-122.059783,37.0,407341,0.36985681374422097
16932374,2017-01-08 10:51:00,1125-Traffic Hazard,37.256192,-121.956932,23.0,400073,0.15287376018481452
16932426,2017-01-08 11:09:00,1183-Trfc Collision-Unkn Inj,37.270979,-121.947202,69.0,400436,0.08069394629767858
16932466,2017-01-08 11:31:00,1183-Trfc Collision-Unkn Inj,37.339421,-122.059745,63.0,407373,0.19893627976837053
16932477,2017-01-08 11:37:00,1183-Trfc Collision-Unkn Inj,37.2916,-121.93686,101.0,400298,0.1953035458203846
16932492,2017-01-08 11:39:00,1182-Trfc Collision-No Inj,37.410295,-121.911106,29.0,400238,0.35539151009100683
16932505,2017-01-08 11:44:00,1179-Trfc Collision-1141 Enrt,37.451414,-121.893021,142.0,407184,2.8153898952100374
16932567,2017-01-08 12:09:00,1183-Trfc Collision-Unkn Inj,37.29893,-121.874966,41.0,400654,0.18593533762312336
16932578,2017-01-08 12:15:00,1125-Traffic Hazard,37.31651,-121.957804,146.0,400714,0.47741031608796247
16932617,2017-01-08 12:33:00,1125-Traffic Hazard,37.29841,-121.940389,119.0,404370,0.29895852778051735
16932702,2017-01-08 13:04:00,FLOOD-Roadway Flooding,37.317202,-121.94032,6.0,407711,0.13213518512889452
16932761,2017-01-08 13:23:00,1183-Trfc Collision-Unkn Inj,37.332708,-121.845426,1.0,401908,0.378629965153451
16932784,2017-01-08 13:36:00,1183-Trfc Collision-Unkn Inj,37.339421,-122.059745,23.0,407373,0.19893627976837053
16932799,2017-01-08 13:38:00,1183-Trfc Collision-Unkn Inj,37.354903,-122.061761,6.0,402060,0.20688923123290884
16932810,2017-01-08 13:47:00,1183-Trfc Collision-Unkn Inj,37.318462,-121.990017,19.0,400429,0.36644137998861404
16932823,2017-01-08 13:52:00,1182-Trfc Collision-No Inj,37.332887,-122.054068,6.0,407344,0.16849189415781407
16932825,2017-01-08 13:50:00,FLOOD-Roadway Flooding,37.317202,-121.94032,2.0,407711,0.13213518512889452
16932826,2017-01-08 13:48:00,1183-Trfc Collision-Unkn Inj,37.328643,-121.8703,4.0,403402,0.05571547670956487
16932841,2017-01-08 13:53:00,1183-Trfc Collision-Unkn Inj,37.348045,-122.059783,11.0,407341,0.36985681374422097
16932877,2017-01-08 14:11:00,1183-Trfc Collision-Unkn Inj,37.256192,-121.956932,10.0,400073,0.15287376018481452
16932901,2017-01-08 14:20:00,1183-Trfc Collision-Unkn Inj,37.354805,-121.866671,50.0,400668,0.04797987037338265
16932902,2017-01-08 14:16:00,1183-Trfc Collision-Unkn Inj,37.339421,-122.059745,32.0,407373,0.19893627976837053
